pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
2,6,5,8,6,CyclicSolver,0.78125,39.16015625,183.0380854799048,122,14.2394147682935,16.60534564545378,138240
2,7,5,8,6,CyclicSolver,25.390625,29.6875,70.02490227372509,137,16.49970053555444,17.120494491420686,154624
2,8,5,8,6,CyclicSolver,4.39453125,46.58203125,449.8105423768946,130,11.674197270534933,17.785831208806485,147456
2,9,5,8,6,CyclicSolver,0.9765625,62.98828125,24.186401352070998,142,15.219219810795039,18.503558848053217,160768
2,0,5,8,6,HeaSolver,0.09765625,2.05078125,1007.9003855854982,201,52.78531591920182,24.65017993794754,226304
2,1,5,8,6,HeaSolver,1.26953125,5.2734375,190.1298825408859,201,52.280174089595675,26.3822112060152,226304
2,2,5,8,6,HeaSolver,0.390625,2.63671875,167.58276353222269,201,52.8274194537662,24.696012249216437,226304
2,3,5,8,6,HeaSolver,0.87890625,4.1015625,48.50387006305412,201,51.614215626847,26.74016158748418,226304
2,4,5,8,6,HeaSolver,0.09765625,2.1484375,334.3336582969439,201,54.297565311193466,22.545446945820004,226304
2,5,5,8,6,HeaSolver,1.7578125,5.17578125,188.8723490605395,201,52.51279025711119,25.681563815567642,226304
2,6,5,8,6,HeaSolver,1.46484375,2.44140625,501.5712878085718,201,52.630373714957386,24.205443552229553,226304
2,7,5,8,6,HeaSolver,2.63671875,5.17578125,132.09775377415224,201,52.816353981383145,25.61816671071574,226304
2,8,5,8,6,HeaSolver,0,3.61328125,2043.0126748823734,201,53.01029963372275,24.814737720414996,226304
2,9,5,8,6,HeaSolver,3.515625,6.15234375,81.77392573014129,201,53.15563135361299,24.90812585828826,226304
2,0,1,8,6,ChocoSolver,100.0,100.0,0.0,30,0.21407179720699787,0.4062779410742223,34816
2,1,1,8,6,ChocoSolver,23.6328125,100.0,1.771205354612564,27,0.23387722065672278,0.3516376493498683,30720
2,2,1,8,6,ChocoSolver,100.0,100.0,0.0,22,0.15394262317568064,0.30247696954756975,25600
2,3,1,8,6,ChocoSolver,100.0,100.0,0.0,23,0.11226392071694136,0.29726237431168556,26624
2,4,1,8,6,ChocoSolver,100.0,100.0,0.0,25,0.17678884649649262,0.34043044969439507,28672
2,5,1,8,6,ChocoSolver,0,100.0,0.14355468729492188,25,0.11548635689541698,0.32644444797188044,28672
2,6,1,8,6,ChocoSolver,6.25,100.0,4.4741210825646975,28,0.18339644046500325,0.3521731994114816,31744
2,7,1,8,6,ChocoSolver,100.0,100.0,0.0,19,0.10368857113644481,0.24584436183795333,21504
2,8,1,8,6,ChocoSolver,25.68359375,100.0,13.424804553251954,29,0.21439937176182866,0.38676786329597235,32768
2,9,1,8,6,ChocoSolver,99.90234375,100.0,0.0009155273431777954,25,0.11743785254657269,0.3324621240608394,28672
3,0,5,7,4,PenaltySolver,4.19921875,15.625,85.03543514637795,123,14.175898792222142,14.96321399975568,139264
3,1,5,7,4,PenaltySolver,0,13.57421875,35.430935310177254,98,11.772159974090755,11.799132326152176,110592
3,2,5,7,4,PenaltySolver,4.39453125,15.52734375,43.47147039305609,113,14.729186752345413,13.220682909712195,128000
3,3,5,7,4,PenaltySolver,6.640625,18.1640625,29.89949543025021,139,17.459448950830847,13.637791736517102,156672
3,4,5,7,4,PenaltySolver,13.18359375,31.4453125,53.685872336182356,104,13.37263180874288,12.473785710986704,117760
3,5,5,7,4,PenaltySolver,7.71484375,8.0078125,37.23806893761388,107,15.594500803388655,11.898021482862532,120832
3,6,5,7,4,PenaltySolver,11.62109375,14.74609375,100.32380007989457,110,13.114107607863843,13.820099486038089,124928
3,7,5,7,4,PenaltySolver,17.96875,19.23828125,45.54199215497,105,13.238008111715317,12.81980519136414,118784
3,8,5,7,4,PenaltySolver,4.39453125,8.0078125,70.77015263452712,119,15.077553029637784,13.649722578469664,134144
3,9,5,7,4,PenaltySolver,0.09765625,10.64453125,36.11298826319351,108,11.711125643923879,13.03582834918052,121856
3,0,5,7,4,CyclicSolver,19.53125,31.15234375,75.33189163345445,102,6.425838420167565,18.417408101726323,115712
3,1,5,7,4,CyclicSolver,8.7890625,35.9375,25.366319430352043,109,7.1353411404415965,19.457869874779135,122880
3,2,5,7,4,CyclicSolver,0.390625,10.05859375,47.277901751944356,101,6.743641039822251,17.591120277065784,114688
3,3,5,7,4,CyclicSolver,8.49609375,19.82421875,19.630615226195577,120,8.0940145640634,19.721684813965112,136192
3,4,5,7,4,CyclicSolver,4.296875,33.3984375,50.127495604025,108,6.97781528159976,18.72840276407078,121856
3,5,5,7,4,CyclicSolver,25.78125,30.078125,23.23594598174524,125,7.663067843299359,20.735837367828935,141312
3,6,5,7,4,CyclicSolver,2.63671875,31.93359375,58.4743302736081,113,7.14983779611066,18.90165708307177,128000
3,7,5,7,4,CyclicSolver,16.6015625,36.1328125,33.21916850305774,127,7.391909942030907,21.03999049589038,143360
3,8,5,7,4,CyclicSolver,4.1015625,53.22265625,32.072088039025374,132,8.15542759001255,20.616847132798284,149504
3,9,5,7,4,CyclicSolver,39.84375,56.4453125,17.63881835055559,128,8.05428612884134,20.526865711901337,144384
3,0,5,7,4,HeaSolver,4.58984375,10.3515625,126.30677995349032,201,26.625027203932405,27.86872526118532,226304
3,1,5,7,4,HeaSolver,6.0546875,10.15625,49.59944658702808,201,27.544030737131834,26.680549269076437,226304
3,2,5,7,4,HeaSolver,0.390625,11.328125,57.159458664528955,201,27.87296241009608,25.40823843795806,226304
3,3,5,7,4,HeaSolver,2.05078125,10.44921875,34.896931951605445,201,27.32903953595087,26.88821389293298,226304
3,4,5,7,4,HeaSolver,2.05078125,4.19921875,103.23752158668053,201,27.40467940364033,26.3461222932674,226304
3,5,5,7,4,HeaSolver,9.27734375,10.3515625,36.48505433196302,201,26.12018364528194,28.403569110669196,226304
3,6,5,7,4,HeaSolver,6.8359375,10.05859375,118.48046858074218,201,27.878498489502817,26.755448642652482,226304
3,7,5,7,4,HeaSolver,7.6171875,10.44921875,61.597028415823544,201,27.464417633600533,26.922877543140203,226304
3,8,5,7,4,HeaSolver,1.3671875,10.3515625,79.29625347904886,201,27.028494083322585,27.376259410753846,226304
3,9,5,7,4,HeaSolver,2.83203125,10.3515625,43.290722634604634,201,26.526573016308248,27.72384451283142,226304
3,0,1,7,4,ChocoSolver,100.0,100.0,0.0,25,0.0787228629924357,0.2881007641553879,28672
3,1,1,7,4,ChocoSolver,100.0,100.0,0.0,28,0.13400878012180328,0.31982973869889975,31744
3,2,1,7,4,ChocoSolver,100.0,100.0,0.0,20,0.09208960877731442,0.24040048103779554,23552
3,3,1,7,4,ChocoSolver,99.21875,100.0,0.0021158854157850475,25,0.11459909752011299,0.3250602283515036,28672
3,4,1,7,4,ChocoSolver,99.609375,100.0,0.0008680555545910493,30,0.09629587922245264,0.34624658385291696,34816
3,5,1,7,4,ChocoSolver,99.90234375,100.0,0.00046705163023171665,25,0.10260947095230222,0.323722209315747,28672
3,6,1,7,4,ChocoSolver,100.0,100.0,0.0,24,0.1000265646725893,0.30993138812482357,27648
3,7,1,7,4,ChocoSolver,100.0,100.0,0.0,28,0.15900725638493896,0.35641108686104417,31744
3,8,1,7,4,ChocoSolver,15.234375,100.0,0.8698508514819537,28,0.23006103560328484,0.3614426334388554,31744
3,9,1,7,4,ChocoSolver,100.0,100.0,0.0,21,0.09736758004873991,0.2786996909417212,24576
4,0,5,9,4,PenaltySolver,2.24609375,8.3984375,405.3364237545679,105,82.53426148649305,6.335569425486028,118784
4,1,5,9,4,PenaltySolver,1.46484375,7.6171875,542.2817355698413,117,56.94770138338208,7.43754618242383,132096
4,2,5,9,4,PenaltySolver,3.61328125,5.56640625,403.837400324563,111,33.311250613536686,7.04442433686927,125952
4,3,5,9,4,PenaltySolver,1.26953125,4.98046875,606.8613250906934,120,67.3789651338011,7.638140387367457,136192
4,4,5,9,4,PenaltySolver,3.22265625,12.01171875,361.4350567865747,112,53.90521182771772,6.852992137894034,126976
4,5,5,9,4,PenaltySolver,4.1015625,15.52734375,385.9921855700391,99,44.747899542097,6.6862547979690135,111616
4,6,5,9,4,PenaltySolver,9.27734375,12.6953125,590.8071259522144,106,42.16698907734826,6.286780782509595,119808
4,7,5,9,4,PenaltySolver,0.68359375,2.5390625,842.0263629773682,105,62.86793700046837,6.336639362387359,118784
4,8,5,9,4,PenaltySolver,1.5625,2.24609375,314.3227523346362,116,20.67939094733447,6.763272678945214,131072
4,9,5,9,4,PenaltySolver,1.5625,2.24609375,492.61425534942873,120,36.45794877177104,7.560961404349655,136192
4,0,5,9,4,CyclicSolver,12.5,62.890625,95.73437452132814,111,33.27649728395045,7.674591875169426,125952
4,1,5,9,4,CyclicSolver,6.8359375,29.78515625,245.58349486583253,121,41.2762047406286,8.418005537241697,137216
4,2,5,9,4,CyclicSolver,3.61328125,5.56640625,403.837400324563,111,35.08568050060421,7.509616587311029,125952
4,3,5,9,4,CyclicSolver,6.640625,29.00390625,260.74023307129886,106,47.823559081181884,6.610890917479992,119808
4,4,5,9,4,CyclicSolver,3.515625,18.84765625,323.132810884336,124,44.7296268469654,8.226060342043638,140288
4,5,5,9,4,CyclicSolver,6.0546875,25.390625,288.75439308747804,119,41.75005391892046,7.8714063093066216,134144
4,6,5,9,4,CyclicSolver,9.27734375,12.6953125,590.8071259522144,106,44.8335857973434,7.0670555885881186,119808
4,7,5,9,4,CyclicSolver,4.98046875,22.0703125,317.0776351333618,122,43.556105529889464,8.383796397130936,138240
4,8,5,9,4,CyclicSolver,1.5625,2.24609375,314.3227523346362,116,21.79980537155643,7.777528046164662,131072
4,9,5,9,4,CyclicSolver,1.5625,2.24609375,492.61425534942873,120,38.30039695976302,7.802945998962969,136192
4,0,5,9,4,HeaSolver,1.5625,3.80859375,762.9316368103418,201,178.43640981568024,9.731300396379083,226304
4,1,5,9,4,HeaSolver,0.5859375,3.80859375,720.153804992981,201,108.3431725925766,9.900431094691157,226304
4,2,5,9,4,HeaSolver,1.7578125,3.02734375,765.6782188278589,201,87.65091114118695,10.682463479693979,226304
4,3,5,9,4,HeaSolver,1.953125,3.7109375,773.3344687895777,201,155.89717932371423,9.530009847134352,226304
4,4,5,9,4,HeaSolver,0.78125,3.125,755.6943321590284,201,110.61784096807241,9.722132429480553,226304
4,5,5,9,4,HeaSolver,0.1953125,5.078125,753.0278282661109,201,111.77450445946306,9.990569178480655,226304
4,6,5,9,4,HeaSolver,0.48828125,3.22265625,793.8188436871558,201,89.72478720638901,10.161730111576617,226304
4,7,5,9,4,HeaSolver,1.5625,4.1015625,717.0556604772217,201,110.92652414785698,10.077669319231063,226304
4,8,5,9,4,HeaSolver,0.9765625,5.17578125,739.366207240669,201,88.70474777417257,10.554734661243856,226304
4,9,5,9,4,HeaSolver,0.9765625,2.83203125,815.857417795713,201,90.38926678011194,10.73459495883435,226304
4,0,1,9,4,ChocoSolver,0,100.0,0.4999999975,17,0.13395978091284633,0.19494069134816527,19456
4,1,1,9,4,ChocoSolver,29.78515625,100.0,0.3530273419848633,32,0.5016716532409191,0.3750536348670721,36864
4,2,1,9,4,ChocoSolver,0,100.0,0.4999999975,29,0.13300713896751404,0.32930570002645254,32768
4,3,1,9,4,ChocoSolver,0,100.0,0.4999999975,18,0.19747146544978023,0.19577449234202504,20480
4,4,1,9,4,ChocoSolver,100.0,100.0,0.0,17,0.1964769121259451,0.241960889659822,19456
4,5,1,9,4,ChocoSolver,100.0,100.0,0.0,25,0.23953481018543243,0.36412872187793255,28672
4,6,1,9,4,ChocoSolver,21.484375,100.0,0.4331054665844727,30,0.20200926903635263,0.3484527259133756,34816
4,7,1,9,4,ChocoSolver,0,100.0,0.999999995,13,0.10001260694116354,0.18303922517225146,15360
4,8,1,9,4,ChocoSolver,0,99.90234375,0.6953124965234375,25,0.22379080764949322,0.3010323019698262,28672
4,9,1,9,4,ChocoSolver,99.31640625,100.0,0.0034179687329101566,27,0.1751472014002502,0.3493524524383247,30720
